"","iso2c","country","FB.BNK.CAPA.ZS","year","iso3c","region","capital","longitude","latitude","income","lending","EuropeanRegions"
"573","SK","Slovak Republic",9.7,2010,"SVK","Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified","Eastern Europe"
"574","SK","Slovak Republic",9.6,2009,"SVK","Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified","Eastern Europe"
"575","SM","San Marino",NA,2011,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"576","SM","San Marino",NA,2010,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"577","SM","San Marino",NA,2009,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"578","SM","San Marino",NA,2013,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"579","SM","San Marino",NA,2008,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"580","SM","San Marino",NA,2012,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"581","SM","San Marino",NA,2007,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified",NA
"582","TH","Thailand",11.2,2012,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"583","TH","Thailand",10.3,2011,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"584","TH","Thailand",11.3,2010,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"585","TH","Thailand",9.8,2007,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"586","TH","Thailand",10.1,2008,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"587","TH","Thailand",10.9,2013,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"588","TH","Thailand",11,2009,"THA","East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",NA
"589","TJ","Tajikistan",19.586,2013,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"590","TJ","Tajikistan",NA,2007,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"591","TJ","Tajikistan",19.267,2011,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"592","TJ","Tajikistan",21.956,2009,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"593","TJ","Tajikistan",24.422,2008,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"594","TJ","Tajikistan",20.493,2012,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"595","TJ","Tajikistan",18.908,2010,"TJK","Europe & Central Asia (all income levels)","Dushanbe","68.7864","38.5878","Low income","IDA",NA
"596","TL","Timor-Leste",NA,2010,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"597","TL","Timor-Leste",NA,2012,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"598","TL","Timor-Leste",NA,2011,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"599","TL","Timor-Leste",NA,2009,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"600","TL","Timor-Leste",NA,2008,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"601","TL","Timor-Leste",NA,2007,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"602","TL","Timor-Leste",NA,2013,"TLS","East Asia & Pacific (all income levels)","Dili","125.567","-8.56667","Lower middle income","IDA",NA
"603","TM","Turkmenistan",NA,2010,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"604","TM","Turkmenistan",NA,2013,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"605","TM","Turkmenistan",NA,2012,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"606","TM","Turkmenistan",NA,2011,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"607","TM","Turkmenistan",NA,2009,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"608","TM","Turkmenistan",NA,2008,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"609","TM","Turkmenistan",NA,2007,"TKM","Europe & Central Asia (all income levels)","Ashgabat","58.3794","37.9509","Lower middle income","IBRD",NA
"610","TO","Tonga",NA,2007,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"611","TO","Tonga",NA,2009,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"612","TO","Tonga",NA,2008,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"613","TO","Tonga",NA,2012,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"614","TO","Tonga",NA,2013,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"615","TO","Tonga",NA,2011,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"616","TO","Tonga",NA,2010,"TON","East Asia & Pacific (all income levels)","Nuku'alofa","-175.216","-21.136","Lower middle income","IDA",NA
"617","TR","Turkey",11.7,2011,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"618","TR","Turkey",12.8,2007,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"619","TR","Turkey",12.3,2010,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"620","TR","Turkey",12.1,2012,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"621","TR","Turkey",12.5,2009,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"622","TR","Turkey",12.1,2008,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"623","TR","Turkey",11.2,2013,"TUR","Europe & Central Asia (all income levels)","Ankara","32.3606","39.7153","Upper middle income","IBRD","Caucasus"
"624","TV","Tuvalu",NA,2013,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"625","TV","Tuvalu",NA,2012,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"626","TV","Tuvalu",NA,2011,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"627","TV","Tuvalu",NA,2007,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"628","TV","Tuvalu",NA,2010,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"629","TV","Tuvalu",NA,2009,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"630","TV","Tuvalu",NA,2008,"TUV","East Asia & Pacific (all income levels)","Funafuti","179.089567","-8.6314877","Lower middle income","IDA",NA
"631","UA","Ukraine",14.8,2011,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"632","UA","Ukraine",11.6,2007,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"633","UA","Ukraine",14.6,2010,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"634","UA","Ukraine",13.1,2009,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"635","UA","Ukraine",12.9,2008,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"636","UA","Ukraine",15.1,2013,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"637","UA","Ukraine",15,2012,"UKR","Europe & Central Asia (all income levels)","Kiev","30.5038","50.4536","Lower middle income","IBRD","Eastern Europe"
"638","US","United States",12.2,2011,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"639","US","United States",11.8,2013,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"640","US","United States",12,2012,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"641","US","United States",12.7,2010,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"642","US","United States",12.4,2009,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"643","US","United States",9.3,2008,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"644","US","United States",10.3,2007,"USA","North America","Washington D.C.","-77.032","38.8895","High income: OECD","Not classified",NA
"645","UZ","Uzbekistan",13.3,2009,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"646","UZ","Uzbekistan",13.9,2008,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"647","UZ","Uzbekistan",14.5,2007,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"648","UZ","Uzbekistan",11.2,2013,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"649","UZ","Uzbekistan",13.3,2010,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"650","UZ","Uzbekistan",11.4,2012,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"651","UZ","Uzbekistan",12.2,2011,"UZB","Europe & Central Asia (all income levels)","Tashkent","69.269","41.3052","Lower middle income","Blend",NA
"652","VN","Vietnam",NA,2013,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"653","VN","Vietnam",9.931,2012,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"654","VN","Vietnam",8.867,2010,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"655","VN","Vietnam",8.971,2008,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"656","VN","Vietnam",NA,2007,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"657","VN","Vietnam",9.299,2011,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"658","VN","Vietnam",8.603,2009,"VNM","East Asia & Pacific (all income levels)","Hanoi","105.825","21.0069","Lower middle income","Blend",NA
"659","VU","Vanuatu",NA,2012,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"660","VU","Vanuatu",NA,2011,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"661","VU","Vanuatu",NA,2008,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"662","VU","Vanuatu",NA,2009,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"663","VU","Vanuatu",NA,2013,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"664","VU","Vanuatu",NA,2010,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"665","VU","Vanuatu",NA,2007,"VUT","East Asia & Pacific (all income levels)","Port-Vila","168.321","-17.7404","Lower middle income","IDA",NA
"666","WS","Samoa",18.6,2009,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"667","WS","Samoa",19.2,2008,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"668","WS","Samoa",NA,2007,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"669","WS","Samoa",18.9,2011,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"670","WS","Samoa",17.3,2010,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"671","WS","Samoa",18.8,2012,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
"672","WS","Samoa",NA,2013,"WSM","East Asia & Pacific (all income levels)","Apia","-171.752","-13.8314","Lower middle income","IDA",NA
